id,code,zip_sat_code/id,name
res_colonia_zip_sat_code_3288,6,zip_sat_code_57701,Buenavista
res_colonia_zip_sat_code_3289,6,zip_sat_code_57734,Aparandán (Mesa de Aparandán)
res_colonia_zip_sat_code_3290,6,zip_sat_code_57737,Torokio
res_colonia_zip_sat_code_3291,6,zip_sat_code_57776,Amengáricuaro
res_colonia_zip_sat_code_3292,6,zip_sat_code_57804,Corral Viejo
res_colonia_zip_sat_code_3293,6,zip_sat_code_57836,Margarita Maza de Juárez
res_colonia_zip_sat_code_3294,6,zip_sat_code_58830,Amado Nervo
res_colonia_zip_sat_code_3295,6,zip_sat_code_59233,El Centenario
res_colonia_zip_sat_code_3296,6,zip_sat_code_59275,El Tinaco
res_colonia_zip_sat_code_3297,6,zip_sat_code_59316,Llano Grande
res_colonia_zip_sat_code_3298,6,zip_sat_code_59370,Morelos
res_colonia_zip_sat_code_3299,6,zip_sat_code_59406,El Carrizal
res_colonia_zip_sat_code_3300,6,zip_sat_code_59527,Jaltepec
res_colonia_zip_sat_code_3301,6,zip_sat_code_59557,Lázaro Cárdenas
res_colonia_zip_sat_code_3302,6,zip_sat_code_59607,Nahil
res_colonia_zip_sat_code_3303,6,zip_sat_code_59713,Jardines del Valle
res_colonia_zip_sat_code_3304,6,zip_sat_code_59725,Copales
res_colonia_zip_sat_code_3305,6,zip_sat_code_59793,Las Anonas
res_colonia_zip_sat_code_3306,6,zip_sat_code_60808,Montealbán Residencial
res_colonia_zip_sat_code_3307,6,zip_sat_code_61395,Villas de Carrizalejo
res_colonia_zip_sat_code_3308,6,zip_sat_code_61845,Parques Diamante
res_colonia_zip_sat_code_3309,6,zip_sat_code_61875,Privadas de San José
res_colonia_zip_sat_code_3310,6,zip_sat_code_62190,Parque 300
res_colonia_zip_sat_code_3311,6,zip_sat_code_62317,Alejandría
res_colonia_zip_sat_code_3312,6,zip_sat_code_62374,Vistas del Carmen
res_colonia_zip_sat_code_3313,6,zip_sat_code_62437,Cuartel General 7a. Z. M.
res_colonia_zip_sat_code_3314,6,zip_sat_code_62478,Airport Technology Park
res_colonia_zip_sat_code_3315,6,zip_sat_code_63025,Privada Villas del Río
res_colonia_zip_sat_code_3316,6,zip_sat_code_63098,Prados de San Roque
res_colonia_zip_sat_code_3317,6,zip_sat_code_63149,Valle Dorado
res_colonia_zip_sat_code_3318,6,zip_sat_code_63831,Palacio de Gobierno Del Estado de Oaxaca
res_colonia_zip_sat_code_3319,6,zip_sat_code_64050,La peña
res_colonia_zip_sat_code_3320,6,zip_sat_code_64055,Rancho el Zopilote
res_colonia_zip_sat_code_3321,6,zip_sat_code_64070,Rancho de los Jiménez
res_colonia_zip_sat_code_3322,6,zip_sat_code_64820,El Girón
res_colonia_zip_sat_code_3323,6,zip_sat_code_65971,Francisco Villa (El Tamarindo)
res_colonia_zip_sat_code_3324,6,zip_sat_code_66476,Piedra Cuachi
res_colonia_zip_sat_code_3325,6,zip_sat_code_67044,Ampliación Ex-Hacienda Candiani
res_colonia_zip_sat_code_3326,6,zip_sat_code_67079,El Marqués
res_colonia_zip_sat_code_3327,6,zip_sat_code_67119,Buena Vista
res_colonia_zip_sat_code_3328,6,zip_sat_code_67138,El Temascal
res_colonia_zip_sat_code_3329,6,zip_sat_code_67145,El Zacatán
res_colonia_zip_sat_code_3330,6,zip_sat_code_67149,El Ocote
res_colonia_zip_sat_code_3331,6,zip_sat_code_67156,La Cruz Yaguche
res_colonia_zip_sat_code_3332,6,zip_sat_code_67163,Rancho del Guamúchil
res_colonia_zip_sat_code_3333,6,zip_sat_code_67168,Llusgue
res_colonia_zip_sat_code_3334,6,zip_sat_code_67177,San Pedro
res_colonia_zip_sat_code_3335,6,zip_sat_code_67183,El Alazán
res_colonia_zip_sat_code_3336,6,zip_sat_code_67187,El Naranjo
res_colonia_zip_sat_code_3337,6,zip_sat_code_67195,El Viejo
res_colonia_zip_sat_code_3338,6,zip_sat_code_67197,Barranca Obscura
res_colonia_zip_sat_code_3339,6,zip_sat_code_67205,San Ramón
res_colonia_zip_sat_code_3340,6,zip_sat_code_67208,El Horno
res_colonia_zip_sat_code_3341,6,zip_sat_code_67217,Los Huertos
res_colonia_zip_sat_code_3342,6,zip_sat_code_67231,Chichicastle
res_colonia_zip_sat_code_3343,6,zip_sat_code_67326,Las Flores
res_colonia_zip_sat_code_3344,6,zip_sat_code_67364,El Porvenir
res_colonia_zip_sat_code_3345,6,zip_sat_code_68123,Santa Margarita
res_colonia_zip_sat_code_3346,6,zip_sat_code_69170,Pachoc
res_colonia_zip_sat_code_3347,6,zip_sat_code_71208,Chimala
res_colonia_zip_sat_code_3348,6,zip_sat_code_72052,Prados de Miranda
res_colonia_zip_sat_code_3349,6,zip_sat_code_72060,Zen House II
res_colonia_zip_sat_code_3350,6,zip_sat_code_72092,Querétaro (Ing. Fernando Espinoza Gtz)
res_colonia_zip_sat_code_3351,6,zip_sat_code_72364,Puerto las Pilas
res_colonia_zip_sat_code_3352,6,zip_sat_code_72427,El Shaminal
res_colonia_zip_sat_code_3353,6,zip_sat_code_72484,Santa María
res_colonia_zip_sat_code_3354,6,zip_sat_code_72624,Ampliación Vistha Norte
res_colonia_zip_sat_code_3355,6,zip_sat_code_72739,Ejido el Jaral
res_colonia_zip_sat_code_3356,6,zip_sat_code_72797,La Bomba
res_colonia_zip_sat_code_3357,6,zip_sat_code_72901,El Encanto
res_colonia_zip_sat_code_3358,6,zip_sat_code_73227,Nueva Tierra
res_colonia_zip_sat_code_3359,6,zip_sat_code_73332,SM 256
res_colonia_zip_sat_code_3360,6,zip_sat_code_73529,Natura Playa del Carmen
res_colonia_zip_sat_code_3361,6,zip_sat_code_76960,Pedroza
res_colonia_zip_sat_code_3362,6,zip_sat_code_77247,Los Viñedos
res_colonia_zip_sat_code_3363,6,zip_sat_code_77281,Buenavista
res_colonia_zip_sat_code_3364,6,zip_sat_code_77342,Josefa Ortíz de Dominguez
res_colonia_zip_sat_code_3365,6,zip_sat_code_77380,Ave María
res_colonia_zip_sat_code_3366,6,zip_sat_code_77537,Las Golondrinas
res_colonia_zip_sat_code_3367,6,zip_sat_code_77697,Colonia Menonita del Huizache
res_colonia_zip_sat_code_3368,6,zip_sat_code_77754,Buenavista
res_colonia_zip_sat_code_3369,6,zip_sat_code_78192,Cañón de Guerrero
res_colonia_zip_sat_code_3370,6,zip_sat_code_78201,INFONAVIT
res_colonia_zip_sat_code_3371,6,zip_sat_code_78440,El Bosque
res_colonia_zip_sat_code_3372,6,zip_sat_code_78493,Barrio de Guadalupe
res_colonia_zip_sat_code_3373,6,zip_sat_code_78514,Álamos de San Juan
res_colonia_zip_sat_code_3374,6,zip_sat_code_73823,Universidad Autónoma de Sinaloa
res_colonia_zip_sat_code_3375,6,zip_sat_code_74320,La Acendrada (La Cendrada)
res_colonia_zip_sat_code_3376,6,zip_sat_code_74553,Los Algodones
res_colonia_zip_sat_code_3377,6,zip_sat_code_74672,El Aguaje
res_colonia_zip_sat_code_3378,6,zip_sat_code_74881,Universitaria
res_colonia_zip_sat_code_3379,6,zip_sat_code_75199,Los Batequis
res_colonia_zip_sat_code_3380,6,zip_sat_code_75356,Cerro Bola
res_colonia_zip_sat_code_3381,6,zip_sat_code_75436,Toberi
res_colonia_zip_sat_code_3382,6,zip_sat_code_75550,El Real Blanco
res_colonia_zip_sat_code_3383,6,zip_sat_code_75626,Crucero de Hornillos
res_colonia_zip_sat_code_3384,6,zip_sat_code_75793,Hacienda de los Ceballos
res_colonia_zip_sat_code_3385,6,zip_sat_code_75955,Pradera Dorada III
res_colonia_zip_sat_code_3386,6,zip_sat_code_76408,Agua Caliente
res_colonia_zip_sat_code_3387,6,zip_sat_code_76430,Santa Bárbara
res_colonia_zip_sat_code_3388,6,zip_sat_code_76542,Paredón Colorado
res_colonia_zip_sat_code_3389,6,zip_sat_code_76716,El Platanar
res_colonia_zip_sat_code_3390,6,zip_sat_code_79105,Real del Carmen  III
res_colonia_zip_sat_code_3391,6,zip_sat_code_79208,El Arpa
res_colonia_zip_sat_code_3392,6,zip_sat_code_79297,Paraiso del Bosque
res_colonia_zip_sat_code_3393,6,zip_sat_code_79402,Aduana San Emeterio
res_colonia_zip_sat_code_3394,6,zip_sat_code_79458,De la Educación Subterránea
res_colonia_zip_sat_code_3395,6,zip_sat_code_79898,Alegranza Residencial
res_colonia_zip_sat_code_3396,6,zip_sat_code_80005,Santa Cruz
res_colonia_zip_sat_code_3397,6,zip_sat_code_80152,Minera
res_colonia_zip_sat_code_3398,6,zip_sat_code_80213,El Americano
res_colonia_zip_sat_code_3399,6,zip_sat_code_80225,Tacuba
res_colonia_zip_sat_code_3400,6,zip_sat_code_80331,Agua Caliente
res_colonia_zip_sat_code_3401,6,zip_sat_code_80382,La Joya
res_colonia_zip_sat_code_3402,6,zip_sat_code_80492,El Baicimaco (Agua del Cerro)
res_colonia_zip_sat_code_3403,6,zip_sat_code_80837,Obregón Norte Ampliación
res_colonia_zip_sat_code_3404,6,zip_sat_code_81098,Beltrones
res_colonia_zip_sat_code_3405,6,zip_sat_code_81274,INFONAVIT Niza
res_colonia_zip_sat_code_3406,6,zip_sat_code_81337,Abelardo Galáz Preciado
res_colonia_zip_sat_code_3407,6,zip_sat_code_81531,Jesús García de Nacozari (Curúpaco)
res_colonia_zip_sat_code_3408,6,zip_sat_code_81553,General Pablo Macías (Los Vacitos)
res_colonia_zip_sat_code_3409,6,zip_sat_code_82051,Tecoluta 2da. Sección
res_colonia_zip_sat_code_3410,6,zip_sat_code_82374,Paso y Playa
res_colonia_zip_sat_code_3411,6,zip_sat_code_82538,Doctores
res_colonia_zip_sat_code_3412,6,zip_sat_code_82829,Enrique Cárdenas González
res_colonia_zip_sat_code_3413,6,zip_sat_code_83316,Xochimilco
res_colonia_zip_sat_code_3414,6,zip_sat_code_84093,Casa Linda
res_colonia_zip_sat_code_3415,6,zip_sat_code_85422,Los Olivos
res_colonia_zip_sat_code_3416,6,zip_sat_code_86103,Santos Lozano
res_colonia_zip_sat_code_3417,6,zip_sat_code_87184,Rincón de Chapultepec
res_colonia_zip_sat_code_3418,6,zip_sat_code_87204,El Esquilón
res_colonia_zip_sat_code_3419,6,zip_sat_code_87273,La Reforma
res_colonia_zip_sat_code_3420,6,zip_sat_code_87774,Los Sauces
res_colonia_zip_sat_code_3421,6,zip_sat_code_87885,El Barbecho
res_colonia_zip_sat_code_3422,6,zip_sat_code_87924,Tierra Blanca
res_colonia_zip_sat_code_3423,6,zip_sat_code_87943,Tlalpani
res_colonia_zip_sat_code_3424,6,zip_sat_code_88711,Acontitla
res_colonia_zip_sat_code_3425,6,zip_sat_code_89348,Ocotillar
res_colonia_zip_sat_code_3426,6,zip_sat_code_89501,Cerro del Candelero (Huipanguillo)
res_colonia_zip_sat_code_3427,6,zip_sat_code_89945,Cuiyachapa
res_colonia_zip_sat_code_3428,6,zip_sat_code_90128,FOVISSSTE II
res_colonia_zip_sat_code_3429,6,zip_sat_code_90340,Miraflores Fracción II-B
res_colonia_zip_sat_code_3430,6,zip_sat_code_90591,San Cristóbal
res_colonia_zip_sat_code_3431,6,zip_sat_code_90632,Tlalmorado
res_colonia_zip_sat_code_3432,6,zip_sat_code_90774,Paso Limón
res_colonia_zip_sat_code_3433,6,zip_sat_code_90782,El Palmar
res_colonia_zip_sat_code_3434,6,zip_sat_code_90791,El Tamarindo
res_colonia_zip_sat_code_3435,6,zip_sat_code_90874,Campo Villa Nueva
res_colonia_zip_sat_code_3436,6,zip_sat_code_90988,Nopiloa
res_colonia_zip_sat_code_3437,6,zip_sat_code_91137,Casa Blanca
res_colonia_zip_sat_code_3438,6,zip_sat_code_91168,Poblado Tres
res_colonia_zip_sat_code_3439,6,zip_sat_code_91217,Colonia Veinte de Noviembre (Nueva Jerusalén)
res_colonia_zip_sat_code_3440,6,zip_sat_code_91252,Los Pinos
res_colonia_zip_sat_code_3441,6,zip_sat_code_91391,Lealtad de Muñoz
res_colonia_zip_sat_code_3442,6,zip_sat_code_91443,Los Dos Hermanos
res_colonia_zip_sat_code_3443,6,zip_sat_code_91457,Dos Arbolitos
res_colonia_zip_sat_code_3444,6,zip_sat_code_91581,El Diamante
res_colonia_zip_sat_code_3445,6,zip_sat_code_91672,Chichiguesa
res_colonia_zip_sat_code_3446,6,zip_sat_code_91703,La Estribera
res_colonia_zip_sat_code_3447,6,zip_sat_code_91744,El Naranjal
res_colonia_zip_sat_code_3448,6,zip_sat_code_91895,El Zapote
res_colonia_zip_sat_code_3449,6,zip_sat_code_91936,Romero Rubio
res_colonia_zip_sat_code_3450,6,zip_sat_code_91977,Yatepec
res_colonia_zip_sat_code_3451,6,zip_sat_code_92123,Cerro Blanco
res_colonia_zip_sat_code_3452,6,zip_sat_code_92140,El Pollo de Oro
res_colonia_zip_sat_code_3453,6,zip_sat_code_92146,El Zapotal
res_colonia_zip_sat_code_3454,6,zip_sat_code_92153,Kilómetro Veinte
res_colonia_zip_sat_code_3455,6,zip_sat_code_92691,Los Manantiales
res_colonia_zip_sat_code_3456,6,zip_sat_code_92723,Ignacio Allende el Grande
res_colonia_zip_sat_code_3457,6,zip_sat_code_92772,La Nueva Independencia
res_colonia_zip_sat_code_3458,6,zip_sat_code_92774,Agustín Melgar
res_colonia_zip_sat_code_3459,6,zip_sat_code_93023,Juan Pablo II Secc. Mérida 2000
res_colonia_zip_sat_code_3460,6,zip_sat_code_93122,Santa Cruz
res_colonia_zip_sat_code_3461,6,zip_sat_code_93147,Las Palmeras
res_colonia_zip_sat_code_3462,6,zip_sat_code_93785,Secretaria de Hacienda y Crédito Publico
res_colonia_zip_sat_code_3463,6,zip_sat_code_94303,Nueva Alianza (Ñates)
res_colonia_zip_sat_code_3464,6,zip_sat_code_94435,La Comarca
res_colonia_zip_sat_code_3465,6,zip_sat_code_94437,Ojo de Agua
res_colonia_zip_sat_code_3466,6,zip_sat_code_95386,Lomas de Chapultepec
res_colonia_zip_sat_code_3467,6,zip_sat_code_95407,Del Parque
res_colonia_zip_sat_code_3468,6,zip_sat_code_95510,Covarrubias
res_colonia_zip_sat_code_3469,6,zip_sat_code_95563,San Lucas Tepetitlán
res_colonia_zip_sat_code_3470,6,zip_sat_code_95617,El Tambor
res_colonia_zip_sat_code_3471,7,zip_sat_code_11,Las Brisas
res_colonia_zip_sat_code_3472,7,zip_sat_code_405,Valle del Real
res_colonia_zip_sat_code_3473,7,zip_sat_code_668,El Pedregal
res_colonia_zip_sat_code_3474,7,zip_sat_code_908,Residencial Marcellana
res_colonia_zip_sat_code_3475,7,zip_sat_code_1011,Industrial
res_colonia_zip_sat_code_3476,7,zip_sat_code_2165,Palma Real
res_colonia_zip_sat_code_3477,7,zip_sat_code_2741,Primo Tapia parte Baja
res_colonia_zip_sat_code_3478,7,zip_sat_code_2911,Martínez
res_colonia_zip_sat_code_3479,7,zip_sat_code_3008,Zona Comercial
res_colonia_zip_sat_code_3480,7,zip_sat_code_3464,Paraíso del Sol
res_colonia_zip_sat_code_3481,7,zip_sat_code_4011,Bancomer SA
res_colonia_zip_sat_code_3482,7,zip_sat_code_4160,Residencial Vistancias
res_colonia_zip_sat_code_3483,7,zip_sat_code_4210,El Retiro
res_colonia_zip_sat_code_3484,7,zip_sat_code_4351,Aguas Malas (Tres Cruces)
res_colonia_zip_sat_code_3485,7,zip_sat_code_4356,El Caracol
res_colonia_zip_sat_code_3486,7,zip_sat_code_10018,Las Coquetas
res_colonia_zip_sat_code_3487,7,zip_sat_code_10931,Santa Cruz
res_colonia_zip_sat_code_3488,7,zip_sat_code_11514,Antonio Bueno (La Concepción)
res_colonia_zip_sat_code_3489,7,zip_sat_code_12095,Rincón de la Joya
res_colonia_zip_sat_code_3490,7,zip_sat_code_13846,Bugambilias
res_colonia_zip_sat_code_3491,7,zip_sat_code_13963,Punta Diamante Residencial
res_colonia_zip_sat_code_3492,7,zip_sat_code_8014,Delegación de La Secretaria de Salud
res_colonia_zip_sat_code_3493,7,zip_sat_code_8187,El Ranchito
res_colonia_zip_sat_code_3494,7,zip_sat_code_8323,Mitzitón
res_colonia_zip_sat_code_3495,7,zip_sat_code_8332,Seteltón
res_colonia_zip_sat_code_3496,7,zip_sat_code_8357,La Selva
res_colonia_zip_sat_code_3497,7,zip_sat_code_8607,Loma Bonita
res_colonia_zip_sat_code_3498,7,zip_sat_code_8691,Guadalupe Victoria
res_colonia_zip_sat_code_3499,7,zip_sat_code_8709,Lindavista
res_colonia_zip_sat_code_3500,7,zip_sat_code_8768,San Antonio la Cumbre
res_colonia_zip_sat_code_3501,7,zip_sat_code_8870,Nashoox
res_colonia_zip_sat_code_3502,7,zip_sat_code_8880,Caridad San Antonio
res_colonia_zip_sat_code_3503,7,zip_sat_code_8905,Luz y Esperanza
res_colonia_zip_sat_code_3504,7,zip_sat_code_8922,Tiontiepa Benito Juárez
res_colonia_zip_sat_code_3505,7,zip_sat_code_8954,Bethel Yochib
res_colonia_zip_sat_code_3506,7,zip_sat_code_8957,Naha
res_colonia_zip_sat_code_3507,7,zip_sat_code_8973,Profesor Roberto Barrios
res_colonia_zip_sat_code_3508,7,zip_sat_code_9175,San Antonio
res_colonia_zip_sat_code_3509,7,zip_sat_code_9505,Nuevo Milenio Flor de Vida
res_colonia_zip_sat_code_3510,7,zip_sat_code_9551,La Gloria
res_colonia_zip_sat_code_3511,7,zip_sat_code_9675,Guadalupe
res_colonia_zip_sat_code_3512,7,zip_sat_code_9788,La Cañada
res_colonia_zip_sat_code_3513,7,zip_sat_code_5120,Puente de Piedra
res_colonia_zip_sat_code_3514,7,zip_sat_code_5528,Bosques de la Tarahumara
res_colonia_zip_sat_code_3515,7,zip_sat_code_6544,Canto de Toscana
res_colonia_zip_sat_code_3516,7,zip_sat_code_6907,Celestina
res_colonia_zip_sat_code_3517,7,zip_sat_code_7637,Santa Teresa
res_colonia_zip_sat_code_3518,7,zip_sat_code_7658,El Toro (La Gallina)
res_colonia_zip_sat_code_3519,7,zip_sat_code_7950,Blanco
res_colonia_zip_sat_code_3520,7,zip_sat_code_30091,Privadas del Sahuatoba
res_colonia_zip_sat_code_3521,7,zip_sat_code_30997,7 de Noviembre
res_colonia_zip_sat_code_3522,7,zip_sat_code_31141,Cerrada San Andrés
res_colonia_zip_sat_code_3523,7,zip_sat_code_34993,Mellado
res_colonia_zip_sat_code_3524,7,zip_sat_code_35293,Residencial Los Sauces
res_colonia_zip_sat_code_3525,7,zip_sat_code_35469,Arroyo Negro
res_colonia_zip_sat_code_3526,7,zip_sat_code_35707,Miguel Hidalgo
res_colonia_zip_sat_code_3527,7,zip_sat_code_35832,La Zarca (La Frente)
res_colonia_zip_sat_code_3528,7,zip_sat_code_35981,Granja de los Chacón
res_colonia_zip_sat_code_3529,7,zip_sat_code_36598,Hernández Álvarez
res_colonia_zip_sat_code_3530,7,zip_sat_code_36789,Sagrado Corazón
res_colonia_zip_sat_code_3531,7,zip_sat_code_36853,Bordo del Carmen
res_colonia_zip_sat_code_3532,7,zip_sat_code_36910,Cañada de Trancas
res_colonia_zip_sat_code_3533,7,zip_sat_code_36949,La Laguna
res_colonia_zip_sat_code_3534,7,zip_sat_code_37063,Las Carretas
res_colonia_zip_sat_code_3535,7,zip_sat_code_37240,El Bordito
res_colonia_zip_sat_code_3536,7,zip_sat_code_37470,El Potrero
res_colonia_zip_sat_code_3537,7,zip_sat_code_37478,Colonia Alameda San José de los Amoles
res_colonia_zip_sat_code_3538,7,zip_sat_code_37577,San Juan de Dios
res_colonia_zip_sat_code_3539,7,zip_sat_code_37779,El Tocuz (San Rafael)
res_colonia_zip_sat_code_3540,7,zip_sat_code_37977,Colonia el Llavero
res_colonia_zip_sat_code_3541,7,zip_sat_code_31993,Benito Juárez
res_colonia_zip_sat_code_3542,7,zip_sat_code_38167,Privadas del Cobre
res_colonia_zip_sat_code_3543,7,zip_sat_code_39790,Florencia
res_colonia_zip_sat_code_3544,7,zip_sat_code_39829,Los Viñedos
res_colonia_zip_sat_code_3545,7,zip_sat_code_40115,Arcos Vallarta
res_colonia_zip_sat_code_3546,7,zip_sat_code_41185,Ampliación Santa Lucía
res_colonia_zip_sat_code_3547,7,zip_sat_code_41405,El Bordo
res_colonia_zip_sat_code_3548,7,zip_sat_code_41638,Villa Fontana Aqua
res_colonia_zip_sat_code_3549,7,zip_sat_code_41994,Los Sauces
res_colonia_zip_sat_code_3550,7,zip_sat_code_42025,El Vallado
res_colonia_zip_sat_code_3551,7,zip_sat_code_42089,Nuevo
res_colonia_zip_sat_code_3552,7,zip_sat_code_43620,Bugambilias
res_colonia_zip_sat_code_3553,7,zip_sat_code_44275,Sendero las Galeanas
res_colonia_zip_sat_code_3554,7,zip_sat_code_46649,Guadalupe del Pedregal el Calvario
res_colonia_zip_sat_code_3555,7,zip_sat_code_47259,Ojo de Agua
res_colonia_zip_sat_code_3556,7,zip_sat_code_47332,Labor las Cabras
res_colonia_zip_sat_code_3557,7,zip_sat_code_47513,Cuadrilla Nueva (La Presa)
res_colonia_zip_sat_code_3558,7,zip_sat_code_47558,Chachalacatenco
res_colonia_zip_sat_code_3559,7,zip_sat_code_47981,Guadalupe Chiltamalco
res_colonia_zip_sat_code_3560,7,zip_sat_code_48074,Ejido de la Y Sección Siete A Revolución
res_colonia_zip_sat_code_3561,7,zip_sat_code_50897,Arboledas de San Carlos
res_colonia_zip_sat_code_3562,7,zip_sat_code_51582,Los Héroes San Pablo
res_colonia_zip_sat_code_3563,7,zip_sat_code_53821,Universidad Michoacana de San Nicolás de Hidalgo
res_colonia_zip_sat_code_3564,7,zip_sat_code_54237,Hacienda de Quiroga
res_colonia_zip_sat_code_3565,7,zip_sat_code_54315,Agua Azul
res_colonia_zip_sat_code_3566,7,zip_sat_code_54391,La Piedad Chiquita
res_colonia_zip_sat_code_3567,7,zip_sat_code_54537,La Yesca
res_colonia_zip_sat_code_3568,7,zip_sat_code_54559,Nuevo Moreno de Bravo
res_colonia_zip_sat_code_3569,7,zip_sat_code_54579,El Panteón
res_colonia_zip_sat_code_3570,7,zip_sat_code_54624,La Codorniz
res_colonia_zip_sat_code_3571,7,zip_sat_code_54637,Vistabella
res_colonia_zip_sat_code_3572,7,zip_sat_code_54680,Buenavista
res_colonia_zip_sat_code_3573,7,zip_sat_code_54708,Los Olivos
res_colonia_zip_sat_code_3574,7,zip_sat_code_54740,El Moral
res_colonia_zip_sat_code_3575,7,zip_sat_code_54770,Tierras Negras
res_colonia_zip_sat_code_3576,7,zip_sat_code_54795,Chapitiro (Rancho Grano de Oro)
res_colonia_zip_sat_code_3577,7,zip_sat_code_54811,El Llano (Los Llanos)
res_colonia_zip_sat_code_3578,7,zip_sat_code_54860,Santiaguillo
res_colonia_zip_sat_code_3579,7,zip_sat_code_54961,Puerta de Cojumatlán
res_colonia_zip_sat_code_3580,7,zip_sat_code_54977,El Monte
res_colonia_zip_sat_code_3581,7,zip_sat_code_55012,La Culebra (La Galera)
res_colonia_zip_sat_code_3582,7,zip_sat_code_55017,La Loma
res_colonia_zip_sat_code_3583,7,zip_sat_code_55047,Loma Bonita
res_colonia_zip_sat_code_3584,7,zip_sat_code_55097,San Hipólito
res_colonia_zip_sat_code_3585,7,zip_sat_code_55240,Jauja
res_colonia_zip_sat_code_3586,7,zip_sat_code_55250,La Angostura
res_colonia_zip_sat_code_3587,7,zip_sat_code_55270,Buenavista de Reynaga
res_colonia_zip_sat_code_3588,7,zip_sat_code_55277,México 86
res_colonia_zip_sat_code_3589,7,zip_sat_code_55395,El Fresno
res_colonia_zip_sat_code_3590,7,zip_sat_code_55531,Bella Loma (El Colorado)
res_colonia_zip_sat_code_3591,7,zip_sat_code_55547,Lomas de Ecuandureo
res_colonia_zip_sat_code_3592,7,zip_sat_code_55593,Las Cañas
res_colonia_zip_sat_code_3593,7,zip_sat_code_55627,Extremadura
res_colonia_zip_sat_code_3594,7,zip_sat_code_55777,Pueblo Nuevo
res_colonia_zip_sat_code_3595,7,zip_sat_code_56097,San Francisco
res_colonia_zip_sat_code_3596,7,zip_sat_code_56107,La Antorcha
res_colonia_zip_sat_code_3597,7,zip_sat_code_56251,San Luis (Surén)
res_colonia_zip_sat_code_3598,7,zip_sat_code_56257,El Girasol
res_colonia_zip_sat_code_3599,7,zip_sat_code_56307,La Duraznera
res_colonia_zip_sat_code_3600,7,zip_sat_code_56357,Chulavista
res_colonia_zip_sat_code_3601,7,zip_sat_code_56574,El Ahijadero
res_colonia_zip_sat_code_3602,7,zip_sat_code_56597,Amalia Solórzano
res_colonia_zip_sat_code_3603,7,zip_sat_code_56617,Lázaro Cárdenas Batel
res_colonia_zip_sat_code_3604,7,zip_sat_code_56645,Barranca del Tigre
res_colonia_zip_sat_code_3605,7,zip_sat_code_56657,Empleados de La SARH
res_colonia_zip_sat_code_3606,7,zip_sat_code_56687,Toril Viejo
res_colonia_zip_sat_code_3607,7,zip_sat_code_56734,Cerro Prieto
res_colonia_zip_sat_code_3608,7,zip_sat_code_56742,El Higueral
res_colonia_zip_sat_code_3609,7,zip_sat_code_56802,Argentina
res_colonia_zip_sat_code_3610,7,zip_sat_code_56825,Guadalupe la Paz (Nuevo Coroneo Fracción la Paz)
res_colonia_zip_sat_code_3611,7,zip_sat_code_57058,Los Pinos
res_colonia_zip_sat_code_3612,7,zip_sat_code_57073,Cebadillas
res_colonia_zip_sat_code_3613,7,zip_sat_code_57097,Jesús Sotelo
res_colonia_zip_sat_code_3614,7,zip_sat_code_57111,Chamangareo
res_colonia_zip_sat_code_3615,7,zip_sat_code_57140,El Bosque
res_colonia_zip_sat_code_3616,7,zip_sat_code_57161,Arroyo del Toro
res_colonia_zip_sat_code_3617,7,zip_sat_code_57187,Ricardo Flores Magón
res_colonia_zip_sat_code_3618,7,zip_sat_code_57227,La Mina
res_colonia_zip_sat_code_3619,7,zip_sat_code_57253,Puerto del Obispo
res_colonia_zip_sat_code_3620,7,zip_sat_code_57271,Hernández (El Paso)
res_colonia_zip_sat_code_3621,7,zip_sat_code_57287,Los Almendros
res_colonia_zip_sat_code_3622,7,zip_sat_code_57345,Agua Nueva
res_colonia_zip_sat_code_3623,7,zip_sat_code_57360,Agua Fría
res_colonia_zip_sat_code_3624,7,zip_sat_code_57387,Lázaro Cárdenas
res_colonia_zip_sat_code_3625,7,zip_sat_code_57411,El Aguacate
res_colonia_zip_sat_code_3626,7,zip_sat_code_57435,Las Cabañas
res_colonia_zip_sat_code_3627,7,zip_sat_code_57487,Vegoña
res_colonia_zip_sat_code_3628,7,zip_sat_code_57499,Lázaro Cárdenas
res_colonia_zip_sat_code_3629,7,zip_sat_code_57520,Banco de Arena (El Panadero)
res_colonia_zip_sat_code_3630,7,zip_sat_code_57547,Mártires de Lombardía
res_colonia_zip_sat_code_3631,7,zip_sat_code_57574,El Capirito
res_colonia_zip_sat_code_3632,7,zip_sat_code_57617,El Artesano
res_colonia_zip_sat_code_3633,7,zip_sat_code_57647,Cuna del Poder
res_colonia_zip_sat_code_3634,7,zip_sat_code_57701,Canipio
res_colonia_zip_sat_code_3635,7,zip_sat_code_57720,Cuimbo (Coimbo)
res_colonia_zip_sat_code_3636,7,zip_sat_code_57737,El Plan
res_colonia_zip_sat_code_3637,7,zip_sat_code_57789,Angandico
res_colonia_zip_sat_code_3638,7,zip_sat_code_57804,El Apartadero
res_colonia_zip_sat_code_3639,7,zip_sat_code_57837,Altavista Barrancas
res_colonia_zip_sat_code_3640,7,zip_sat_code_58830,Paseo de La Constitución
res_colonia_zip_sat_code_3641,7,zip_sat_code_59227,Mesa de la Laguna
res_colonia_zip_sat_code_3642,7,zip_sat_code_59275,La Bomba
res_colonia_zip_sat_code_3643,7,zip_sat_code_59314,Mesa de los Ricos
